Name,Location,Experience,Specialization,Image_Url,Rating,City,Description
Advocate Rajeev Yadav,"Civil Court Compound, Kanpur, Kanpur",24 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-rajeev-yadav-kanpur.webp,4.0,Kanpur,"Advocate Rajeev Yadav completed his law in the year 2001 and has been providing services in various fields of law, that is, Cheque Bounce, Criminal, Consumer Court, Family, Motor Accident, Civil, Revenue and drafting and vetting of various agreements and documents.Advocate Rajeev enrolled with the Bar Council of Uttar Pradesh in 2001. He is a member of the Kanpur Bar Association."
Advocate Gyaneshwar Mishra,"Shivnagar Maswanpur, Kanpur",25 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-gyaneshwar-mishra.webp,4.0,Kanpur,"Advocate Gyaneshwar Mishra completed his law in the year 2000 and has been providing services in various fields of law, that is, Consumer Court, Family, Insurance, Motor Accident, Civil and drafting and vetting of various agreements and documents.Advocate Gyaneshwar enrolled with the Bar Council of Uttar Pradesh in 2000. He is a member of the Kanpur Bar Association."
Advocate Aryan Tripathi,"Govind Nagar, Kanpur",10 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-aryan-tripathi.webp,4.0,Kanpur,"Advocate Aryan Tripathi has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired excellent professional experience in providing legal consultancy and advisory services.Advocate Aryan provides services in various fields of Tax Matters, Civil Matters and drafting and vetting of various agreements and documents.Advocate Aryan enrolled with the Bar Council of Uttar Pradesh in 2015. He is a member of Bar Association Kanpur."
Advocate Rajneesh Pal,"Magistrate Court, Kanpur",10 years Experience,Civil,https://lawrato.com/expert_images/thumb/webp/advocate-rajneesh-pal.webp,4.0,Kanpur,"Advocate Rajneesh Pal has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired excellent professional experience in providing legal consultancy and advisory services.Advocate Rajneesh provides services in various fields of Civil Matters, Criminal Matters, Cheque Bounce Matters and drafting and vetting of various agreements and documents.Advocate Rajneesh enrolled with the Bar Council of Uttar Pradesh in 2015. He is a member of Kanpur Bar Association."
Advocate Aditya Agnihotri,"Civil Court Compound Kanpur, Kanpur",10 years Experience,Criminal,https://lawrato.com/expert_images/thumb/advocate-aditya-agnihotri.jpg,4.0,Kanpur,"Advocate Aditya Agnihotri completed his law in the year 2015 and has been providing services in various fields of law, that is, Criminal, matrimonial cases Divorce, Cheque Bounce, Civil, Consumer Court, Motor Accident and drafting and vetting of various agreements and documents.Advocate Aditya enrolled with the Bar Council of Uttar Pradesh in 2015.Enrollment Number: UP/5472/2015"
Advocate SK Rasid Ali,"kanpur nagar, Kanpur",13 years Experience,Criminal,https://lawrato.com/expert_images/thumb/advocate-sk-rasid-ali.jpg,4.0,Kanpur,"Advocate SK Rasid Ali has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services."
Advocate Palak Agrawal,"Azad Nagar, Kanpur",11 years Experience,Criminal,https://lawrato.com/expert_images/thumb/webp/advocate-palak-agrawal.webp,5.0,Kanpur,"Advocate Palak Agrawal completed her law in the year 2014 and has been providing services in various fields of law, that is, Criminal, Cheque Bounce, Motor Accident and drafting and vetting of various agreements and documents.Advocate Palak enrolled with the Bar Council of Delhi in 2014. She is a member of the Delhi Bar Association."
Advocate Kuldeep Singh,"Kanpur Nagar, Kanpur",19 years Experience,Criminal,https://lawrato.com/expert_images/thumb/webp/advocate-kuldeep-singh.webp,4.5,Kanpur,"Advocate Kuldeep Singh possesses a thorough knowledge of the legal field and works with a result-oriented and professional approach. He is ethical in his outlook and offers consultation across a wide variety of legal matters.Advocate Kuldeep specialises in both criminal legal defence and civil matters such as property disputes, family disputes, matrimonial matters, among others. He also handles consumer protection cases.Advocate Kuldeep enrolled with the Bar Council of Uttar Pradesh in 2006. He is a member of the Uttar Pradesh Court Bar Association."
Advocate Shubham Mishra,"Bar Association, Kanpur",8 years Experience,Criminal,https://lawrato.com/expert_images/thumb/webp/advocate-shubham-mishra-kanpur.webp,4.4,Kanpur,"Advocate Shubham Mishra completed his law in the year 2017 and has been providing services in various fields of law, that is, Family, Cheque Bounce, Criminal and drafting and vetting of various agreements and documents.Advocate Shubham enrolled with the Bar Council of Uttar Pradesh in 2017. He is a member of the Kanpur Bar Association & Kanpur Lawyers Association."
Advocate Archana Yadav Jain,"Court Compound, Kanpur",22 years Experience,Criminal,https://lawrato.com/expert_images/thumb/webp/advocate-archana-yadav-jain.webp,5.0,Kanpur,"Advocate Archana Yadav Jain has been practicing and handling cases independently with a result-oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.She provides services in the various fields of law, that is, Family, Criminal, Civil, Recovery and drafting and vetting of various agreements and documents.Advocate Archana enrolled with the Bar Council of Uttar Pradesh in 2003. She is a member of the Allahabad High Court Bar Association."
Advocate Radha Krishna Pandey,"Ganga Vihar, Kanpur",48 years Experience,Criminal,https://lawrato.com/expert_images/thumb/webp/advocate-radha-krishna-pandey.webp,4.3,Kanpur,"Advocate Radha Krishna Pandey has been practicing and handling cases independently with a result-oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.He provides services in the various fields of law, that is, Arbitration, Family, Landlord/Tenant, Criminal, Wills/Trusts, Civil, Labour & Service, Banking/Finance, Corporate and drafting and vetting of various agreements and documents.Advocate Radha Krishna enrolled with the Bar Council of Uttar Pradesh in 1977. He is the President of the Kanpur Bar Association."
Advocate Akash Tiwari,"Court Compound, Kanpur",11 years Experience,Criminal,https://lawrato.com/expert_images/thumb/webp/advocate-akash-tiwari.webp,4.8,Kanpur,"Advocate Akash Tiwari completed his law in the year 2014 and has been providing services in various fields of law, that is, Arbitration, Cyber Crime, Cheque Bounce, Criminal, Divorce and drafting and vetting of various agreements and documents.Advocate Akash enrolled with the Bar Council of Uttar Pradesh in 2014. He is a member of the Kanpur Bar Association."
Advocate Ashish Dixit,"Barra, Kanpur",11 years Experience,Criminal,https://lawrato.com/expert_images/thumb/webp/advocate-ashish-dixit.webp,5.0,Kanpur,"Advocate Ashish Dixit has been practicing and handling cases independently with a result-oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.He provides services in the various fields of law, that is, Family, Cheque Bounce, Criminal, Divorce, Muslim Law and drafting and vetting of various agreements and documents.Advocate Ashish enrolled with the Bar Council of Uttar Pradesh in 2014. He is a member of the Kanpur Bar Association."
Advocate Nikhil Pandey,"Civil Lines, Kanpur",8 years Experience,Criminal,https://lawrato.com/expert_images/thumb/advocate-nikhil-pandey.jpg,4.7,Kanpur,"Advocate Nikhil Pandey has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services."
Advocate Ajai Behari Bajpai,"Gandhi Nagar, Kanpur",41 years Experience,Criminal,https://lawrato.com/expert_images/thumb/webp/advocate-ajai-behari-bajpai.webp,4.8,Kanpur,"Advocate Ajai Behari Bajpai has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired excellent professional experience in providing legal consultancy and advisory services.Advocate Ajai provides services in various fields of Cheque Bounce Matters, Criminal Matters, Divorce Matters, Property Matters, Civil Matters and drafting and vetting of various agreements and documents.Advocate Ajai enrolled with the Bar Council of Uttar Pradesh in 1984. He is a member of Kanpur Bar Association."
Advocate Arun Kumar,"Collectrate Court, Kanpur",10 years Experience,Criminal,https://lawrato.com/expert_images/thumb/webp/advocate-arun-kumar2902.webp,4.0,Kanpur,"Advocate Arun Kumar has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired excellent professional experience in providing legal consultancy and advisory services.Advocate Arun provides services in various fields of Criminal Matter, Civil Matters, Family related Matters and drafting and vetting of various agreements and documents.Advocate Arun enrolled with the Bar Council of Uttar Pradesh in 2015. He is a member of Kanpur Bar Association."
Advocate Rajeev Yadav,"Civil Court Compound, Kanpur, Kanpur",24 years Experience,Criminal,https://lawrato.com/expert_images/thumb/webp/advocate-rajeev-yadav-kanpur.webp,4.0,Kanpur,"Advocate Rajeev Yadav completed his law in the year 2001 and has been providing services in various fields of law, that is, Cheque Bounce, Criminal, Consumer Court, Family, Motor Accident, Civil, Revenue and drafting and vetting of various agreements and documents.Advocate Rajeev enrolled with the Bar Council of Uttar Pradesh in 2001. He is a member of the Kanpur Bar Association."
